"Date","MP","Rolling_Avg_MP","Season","Player","Team","Position","Age","MPG","G"
"2021-03-03",37.7666666666667,34.9733333333333,"2020-21","Zion Williamson","New Orleans Pelicans","PF",20,33.2,61
"2021-03-04",0,28.7633333333333,"2020-21","Zion Williamson","New Orleans Pelicans","PF",20,33.2,61
"2021-03-11",30.7333333333333,27.4266666666667,"2020-21","Zion Williamson","New Orleans Pelicans","PF",20,33.2,61
"2021-03-12",17.6333333333333,24.0166666666667,"2020-21","Zion Williamson","New Orleans Pelicans","PF",20,33.2,61
"2021-03-14",32.0166666666667,23.63,"2020-21","Zion Williamson","New Orleans Pelicans","PF",20,33.2,61
"2021-03-16",32.6166666666667,22.6,"2020-21","Zion Williamson","New Orleans Pelicans","PF",20,33.2,61
"2021-03-18",36.25,29.85,"2020-21","Zion Williamson","New Orleans Pelicans","PF",20,33.2,61
"2021-03-21",34.9,30.6833333333333,"2020-21","Zion Williamson","New Orleans Pelicans","PF",20,33.2,61
"2021-03-23",28.9666666666667,32.95,"2020-21","Zion Williamson","New Orleans Pelicans","PF",20,33.2,61
"2021-03-26",38.6833333333333,34.2833333333333,"2020-21","Zion Williamson","New Orleans Pelicans","PF",20,33.2,61
"2021-03-27",34.5833333333333,34.6766666666667,"2020-21","Zion Williamson","New Orleans Pelicans","PF",20,33.2,61
"2021-03-29",31.4,33.7066666666667,"2020-21","Zion Williamson","New Orleans Pelicans","PF",20,33.2,61
"2021-04-01",0,26.7266666666667,"2020-21","Zion Williamson","New Orleans Pelicans","PF",20,33.2,61
"2021-04-02",0,20.9333333333333,"2020-21","Zion Williamson","New Orleans Pelicans","PF",20,33.2,61
"2021-04-04",0,13.1966666666667,"2020-21","Zion Williamson","New Orleans Pelicans","PF",20,33.2,61
"2021-04-06",35.0833333333333,13.2966666666667,"2020-21","Zion Williamson","New Orleans Pelicans","PF",20,33.2,61
"2021-04-07",22.6,11.5366666666667,"2020-21","Zion Williamson","New Orleans Pelicans","PF",20,33.2,61
"2021-04-09",35.2666666666667,18.59,"2020-21","Zion Williamson","New Orleans Pelicans","PF",20,33.2,61
"2021-04-11",36.4333333333333,25.8766666666667,"2020-21","Zion Williamson","New Orleans Pelicans","PF",20,33.2,61
"2021-04-12",38.6833333333333,33.6133333333333,"2020-21","Zion Williamson","New Orleans Pelicans","PF",20,33.2,61
"2021-04-14",34.5166666666667,33.5,"2020-21","Zion Williamson","New Orleans Pelicans","PF",20,33.2,61
"2021-04-16",31.2833333333333,35.2366666666667,"2020-21","Zion Williamson","New Orleans Pelicans","PF",20,33.2,61
"2021-04-18",41.6833333333333,36.52,"2020-21","Zion Williamson","New Orleans Pelicans","PF",20,33.2,61
"2021-04-20",34.6666666666667,36.1666666666667,"2020-21","Zion Williamson","New Orleans Pelicans","PF",20,33.2,61
"2021-04-22",22.7,32.97,"2020-21","Zion Williamson","New Orleans Pelicans","PF",20,33.2,61
"2021-04-24",38,33.6666666666667,"2020-21","Zion Williamson","New Orleans Pelicans","PF",20,33.2,61
"2021-04-26",30.2666666666667,33.4633333333333,"2020-21","Zion Williamson","New Orleans Pelicans","PF",20,33.2,61
"2021-04-28",30.9166666666667,31.31,"2020-21","Zion Williamson","New Orleans Pelicans","PF",20,33.2,61
"2021-04-29",34.2166666666667,31.22,"2020-21","Zion Williamson","New Orleans Pelicans","PF",20,33.2,61
"2021-05-01",41.9,35.06,"2020-21","Zion Williamson","New Orleans Pelicans","PF",20,33.2,61
"2021-05-03",36.8666666666667,34.8333333333333,"2020-21","Zion Williamson","New Orleans Pelicans","PF",20,33.2,61
"2021-05-04",37.2833333333333,36.2366666666667,"2020-21","Zion Williamson","New Orleans Pelicans","PF",20,33.2,61
"2021-05-07",0,30.0533333333333,"2020-21","Zion Williamson","New Orleans Pelicans","PF",20,33.2,61
"2021-05-09",0,23.21,"2020-21","Zion Williamson","New Orleans Pelicans","PF",20,33.2,61
"2021-05-10",0,14.83,"2020-21","Zion Williamson","New Orleans Pelicans","PF",20,33.2,61
"2021-05-12",0,7.45666666666667,"2020-21","Zion Williamson","New Orleans Pelicans","PF",20,33.2,61
"2021-05-14",0,2.1316282072803e-15,"2020-21","Zion Williamson","New Orleans Pelicans","PF",20,33.2,61
"2021-05-16",0,2.1316282072803e-15,"2020-21","Zion Williamson","New Orleans Pelicans","PF",20,33.2,61
"2014-10-28",30.7666666666667,30.7666666666667,"2014-15","Elfrid Payton","Orlando Magic","PG",20,30.4,82
"2014-10-30",22.6666666666667,26.7166666666667,"2014-15","Elfrid Payton","Orlando Magic","PG",20,30.4,82
"2014-11-01",30.2,27.8777777777778,"2014-15","Elfrid Payton","Orlando Magic","PG",20,30.4,82
"2014-11-04",31.8666666666667,28.875,"2014-15","Elfrid Payton","Orlando Magic","PG",20,30.4,82
"2014-11-05",28.4,28.78,"2014-15","Elfrid Payton","Orlando Magic","PG",20,30.4,82
"2014-11-07",38.6166666666667,30.35,"2014-15","Elfrid Payton","Orlando Magic","PG",20,30.4,82
"2014-11-09",28.65,31.5466666666667,"2014-15","Elfrid Payton","Orlando Magic","PG",20,30.4,82
"2014-11-11",18.6333333333333,29.2333333333333,"2014-15","Elfrid Payton","Orlando Magic","PG",20,30.4,82
"2014-11-12",23.0666666666667,27.4733333333333,"2014-15","Elfrid Payton","Orlando Magic","PG",20,30.4,82
"2014-11-14",22.0666666666667,26.2066666666667,"2014-15","Elfrid Payton","Orlando Magic","PG",20,30.4,82
"2014-11-15",16.05,21.6933333333333,"2014-15","Elfrid Payton","Orlando Magic","PG",20,30.4,82
"2014-11-17",5.96666666666667,17.1566666666667,"2014-15","Elfrid Payton","Orlando Magic","PG",20,30.4,82
"2014-11-19",16.2,16.67,"2014-15","Elfrid Payton","Orlando Magic","PG",20,30.4,82
"2014-11-21",26.8,17.4166666666667,"2014-15","Elfrid Payton","Orlando Magic","PG",20,30.4,82
"2014-11-22",22.5166666666667,17.5066666666667,"2014-15","Elfrid Payton","Orlando Magic","PG",20,30.4,82
"2014-11-24",18.0333333333333,17.9033333333333,"2014-15","Elfrid Payton","Orlando Magic","PG",20,30.4,82
"2014-11-26",20.3333333333333,20.7766666666667,"2014-15","Elfrid Payton","Orlando Magic","PG",20,30.4,82
"2014-11-28",26.45,22.8266666666667,"2014-15","Elfrid Payton","Orlando Magic","PG",20,30.4,82
"2014-11-30",27.2333333333333,22.9133333333333,"2014-15","Elfrid Payton","Orlando Magic","PG",20,30.4,82
"2014-12-02",29.1166666666667,24.2333333333333,"2014-15","Elfrid Payton","Orlando Magic","PG",20,30.4,82
"2014-12-03",29.75,26.5766666666667,"2014-15","Elfrid Payton","Orlando Magic","PG",20,30.4,82
"2014-12-05",30.2,28.55,"2014-15","Elfrid Payton","Orlando Magic","PG",20,30.4,82
"2014-12-06",25.2,28.3,"2014-15","Elfrid Payton","Orlando Magic","PG",20,30.4,82
"2014-12-10",28.9166666666667,28.6366666666667,"2014-15","Elfrid Payton","Orlando Magic","PG",20,30.4,82
"2014-12-12",21.2833333333333,27.07,"2014-15","Elfrid Payton","Orlando Magic","PG",20,30.4,82
"2014-12-13",20.1166666666667,25.1433333333333,"2014-15","Elfrid Payton","Orlando Magic","PG",20,30.4,82
"2014-12-15",13.5666666666667,21.8166666666667,"2014-15","Elfrid Payton","Orlando Magic","PG",20,30.4,82
"2014-12-17",25.9,21.9566666666667,"2014-15","Elfrid Payton","Orlando Magic","PG",20,30.4,82
"2014-12-19",27.8166666666667,21.7366666666667,"2014-15","Elfrid Payton","Orlando Magic","PG",20,30.4,82
"2014-12-21",35.0333333333333,24.4866666666667,"2014-15","Elfrid Payton","Orlando Magic","PG",20,30.4,82
"2014-12-23",29.0333333333333,26.27,"2014-15","Elfrid Payton","Orlando Magic","PG",20,30.4,82
"2014-12-26",24.7,28.4966666666667,"2014-15","Elfrid Payton","Orlando Magic","PG",20,30.4,82
"2014-12-27",35.3,30.3766666666667,"2014-15","Elfrid Payton","Orlando Magic","PG",20,30.4,82
"2014-12-29",30.4,30.8933333333333,"2014-15","Elfrid Payton","Orlando Magic","PG",20,30.4,82
"2014-12-30",24.0166666666667,28.69,"2014-15","Elfrid Payton","Orlando Magic","PG",20,30.4,82
"2015-01-02",35.8,30.0433333333333,"2014-15","Elfrid Payton","Orlando Magic","PG",20,30.4,82
"2015-01-03",35.0166666666667,32.1066666666667,"2014-15","Elfrid Payton","Orlando Magic","PG",20,30.4,82
"2015-01-07",30.5666666666667,31.16,"2014-15","Elfrid Payton","Orlando Magic","PG",20,30.4,82
"2015-01-09",21.4333333333333,29.3666666666667,"2014-15","Elfrid Payton","Orlando Magic","PG",20,30.4,82
"2015-01-10",32.0666666666667,30.9766666666667,"2014-15","Elfrid Payton","Orlando Magic","PG",20,30.4,82
"2015-01-12",32.7333333333333,30.3633333333333,"2014-15","Elfrid Payton","Orlando Magic","PG",20,30.4,82
"2015-01-14",35.35,30.43,"2014-15","Elfrid Payton","Orlando Magic","PG",20,30.4,82
"2015-01-16",39.2333333333333,32.1633333333333,"2014-15","Elfrid Payton","Orlando Magic","PG",20,30.4,82
"2015-01-18",38.6666666666667,35.61,"2014-15","Elfrid Payton","Orlando Magic","PG",20,30.4,82
"2015-01-21",29.8166666666667,35.16,"2014-15","Elfrid Payton","Orlando Magic","PG",20,30.4,82
"2015-01-23",37.2166666666667,36.0566666666667,"2014-15","Elfrid Payton","Orlando Magic","PG",20,30.4,82
"2015-01-25",31.1833333333333,35.2233333333333,"2014-15","Elfrid Payton","Orlando Magic","PG",20,30.4,82
"2015-01-26",35.6833333333333,34.5133333333333,"2014-15","Elfrid Payton","Orlando Magic","PG",20,30.4,82
"2015-01-29",38.1166666666667,34.4033333333333,"2014-15","Elfrid Payton","Orlando Magic","PG",20,30.4,82
"2015-01-31",19.9666666666667,32.4333333333333,"2014-15","Elfrid Payton","Orlando Magic","PG",20,30.4,82
"2015-02-02",20.85,29.16,"2014-15","Elfrid Payton","Orlando Magic","PG",20,30.4,82
"2015-02-04",39.5666666666667,30.8366666666667,"2014-15","Elfrid Payton","Orlando Magic","PG",20,30.4,82
"2015-02-06",34.3166666666667,30.5633333333333,"2014-15","Elfrid Payton","Orlando Magic","PG",20,30.4,82
"2015-02-08",24.3166666666667,27.8033333333333,"2014-15","Elfrid Payton","Orlando Magic","PG",20,30.4,82
"2015-02-09",37.0666666666667,31.2233333333333,"2014-15","Elfrid Payton","Orlando Magic","PG",20,30.4,82
"2015-02-11",33.1833333333333,33.69,"2014-15","Elfrid Payton","Orlando Magic","PG",20,30.4,82
"2015-02-20",32.2166666666667,32.22,"2014-15","Elfrid Payton","Orlando Magic","PG",20,30.4,82
"2015-02-22",36.0833333333333,32.5733333333333,"2014-15","Elfrid Payton","Orlando Magic","PG",20,30.4,82
"2015-02-25",39.3833333333333,35.5866666666667,"2014-15","Elfrid Payton","Orlando Magic","PG",20,30.4,82
"2015-02-27",25.4833333333333,33.27,"2014-15","Elfrid Payton","Orlando Magic","PG",20,30.4,82
"2015-03-01",12.6166666666667,29.1566666666667,"2014-15","Elfrid Payton","Orlando Magic","PG",20,30.4,82
"2015-03-04",32.85,29.2833333333333,"2014-15","Elfrid Payton","Orlando Magic","PG",20,30.4,82
"2015-03-06",42.25,30.5166666666667,"2014-15","Elfrid Payton","Orlando Magic","PG",20,30.4,82
"2015-03-08",41.6666666666667,30.9733333333333,"2014-15","Elfrid Payton","Orlando Magic","PG",20,30.4,82
"2015-03-10",31.8833333333333,32.2533333333333,"2014-15","Elfrid Payton","Orlando Magic","PG",20,30.4,82
"2015-03-11",35.4,36.81,"2014-15","Elfrid Payton","Orlando Magic","PG",20,30.4,82
"2015-03-13",33.7166666666667,36.9833333333333,"2014-15","Elfrid Payton","Orlando Magic","PG",20,30.4,82
"2015-03-15",37.5833333333333,36.05,"2014-15","Elfrid Payton","Orlando Magic","PG",20,30.4,82
"2015-03-17",33.9666666666667,34.51,"2014-15","Elfrid Payton","Orlando Magic","PG",20,30.4,82
"2015-03-18",40.8333333333333,36.3,"2014-15","Elfrid Payton","Orlando Magic","PG",20,30.4,82
"2015-03-20",36.5833333333333,36.5366666666667,"2014-15","Elfrid Payton","Orlando Magic","PG",20,30.4,82
"2015-03-22",35.45,36.8833333333333,"2014-15","Elfrid Payton","Orlando Magic","PG",20,30.4,82
"2015-03-25",35.4833333333333,36.4633333333333,"2014-15","Elfrid Payton","Orlando Magic","PG",20,30.4,82
"2015-03-27",38.8166666666667,37.4333333333333,"2014-15","Elfrid Payton","Orlando Magic","PG",20,30.4,82
"2015-04-01",35.5833333333333,36.3833333333333,"2014-15","Elfrid Payton","Orlando Magic","PG",20,30.4,82
"2015-04-03",40.2333333333333,37.1133333333333,"2014-15","Elfrid Payton","Orlando Magic","PG",20,30.4,82
"2015-04-04",40.0833333333333,38.04,"2014-15","Elfrid Payton","Orlando Magic","PG",20,30.4,82
"2015-04-08",39.55,38.8533333333333,"2014-15","Elfrid Payton","Orlando Magic","PG",20,30.4,82
"2015-04-10",34.6,38.01,"2014-15","Elfrid Payton","Orlando Magic","PG",20,30.4,82
"2015-04-11",36.9166666666667,38.2766666666667,"2014-15","Elfrid Payton","Orlando Magic","PG",20,30.4,82
"2015-04-13",37.9333333333333,37.8166666666667,"2014-15","Elfrid Payton","Orlando Magic","PG",20,30.4,82
"2015-04-15",34.5,36.7,"2014-15","Elfrid Payton","Orlando Magic","PG",20,30.4,82
"2013-10-30",31.5833333333333,31.5833333333333,"2013-14","Gerald Henderson","Charlotte Hornets","SG",26,32,77
"2013-11-01",28.1833333333333,29.8833333333333,"2013-14","Gerald Henderson","Charlotte Hornets","SG",26,32,77
"2013-11-02",26.9833333333333,28.9166666666667,"2013-14","Gerald Henderson","Charlotte Hornets","SG",26,32,77
"2013-11-05",35.6666666666667,30.6041666666667,"2013-14","Gerald Henderson","Charlotte Hornets","SG",26,32,77
"2013-11-06",34.2333333333333,31.33,"2013-14","Gerald Henderson","Charlotte Hornets","SG",26,32,77
"2013-11-08",35.7666666666667,32.1666666666667,"2013-14","Gerald Henderson","Charlotte Hornets","SG",26,32,77
"2013-11-11",33.1,33.15,"2013-14","Gerald Henderson","Charlotte Hornets","SG",26,32,77
"2013-11-13",34.6,34.6733333333333,"2013-14","Gerald Henderson","Charlotte Hornets","SG",26,32,77
"2013-11-15",31.1666666666667,33.7733333333333,"2013-14","Gerald Henderson","Charlotte Hornets","SG",26,32,77
"2013-11-16",32.5666666666667,33.44,"2013-14","Gerald Henderson","Charlotte Hornets","SG",26,32,77
"2013-11-18",31.3333333333333,32.5533333333333,"2013-14","Gerald Henderson","Charlotte Hornets","SG",26,32,77
"2013-11-20",30.75,32.0833333333333,"2013-14","Gerald Henderson","Charlotte Hornets","SG",26,32,77
"2013-11-22",34.35,32.0333333333333,"2013-14","Gerald Henderson","Charlotte Hornets","SG",26,32,77
"2013-11-23",26.0333333333333,31.0066666666667,"2013-14","Gerald Henderson","Charlotte Hornets","SG",26,32,77
"2013-11-25",36.75,31.8433333333333,"2013-14","Gerald Henderson","Charlotte Hornets","SG",26,32,77
"2013-11-27",31.1166666666667,31.8,"2013-14","Gerald Henderson","Charlotte Hornets","SG",26,32,77
"2013-11-29",38.55,33.36,"2013-14","Gerald Henderson","Charlotte Hornets","SG",26,32,77
"2013-12-01",33.3666666666667,33.1633333333333,"2013-14","Gerald Henderson","Charlotte Hornets","SG",26,32,77
"2013-12-03",26.3666666666667,33.23,"2013-14","Gerald Henderson","Charlotte Hornets","SG",26,32,77
"2013-12-06",35.6333333333333,33.0066666666667,"2013-14","Gerald Henderson","Charlotte Hornets","SG",26,32,77
"2013-12-09",37.1833333333333,34.22,"2013-14","Gerald Henderson","Charlotte Hornets","SG",26,32,77
"2013-12-11",30.45,32.6,"2013-14","Gerald Henderson","Charlotte Hornets","SG",26,32,77
"2013-12-13",26.2666666666667,31.18,"2013-14","Gerald Henderson","Charlotte Hornets","SG",26,32,77
"2013-12-14",33.55,32.6166666666667,"2013-14","Gerald Henderson","Charlotte Hornets","SG",26,32,77
"2013-12-17",34.6666666666667,32.4233333333333,"2013-14","Gerald Henderson","Charlotte Hornets","SG",26,32,77
"2013-12-18",36.6,32.3066666666667,"2013-14","Gerald Henderson","Charlotte Hornets","SG",26,32,77
"2013-12-20",34.5,33.1166666666667,"2013-14","Gerald Henderson","Charlotte Hornets","SG",26,32,77
"2013-12-21",29.85,33.8333333333333,"2013-14","Gerald Henderson","Charlotte Hornets","SG",26,32,77
"2013-12-23",37.3166666666667,34.5866666666667,"2013-14","Gerald Henderson","Charlotte Hornets","SG",26,32,77
"2013-12-27",32.5333333333333,34.16,"2013-14","Gerald Henderson","Charlotte Hornets","SG",26,32,77
"2013-12-28",38.7666666666667,34.5933333333333,"2013-14","Gerald Henderson","Charlotte Hornets","SG",26,32,77
"2013-12-30",35.5333333333333,34.8,"2013-14","Gerald Henderson","Charlotte Hornets","SG",26,32,77
"2014-01-01",32.3166666666667,35.2933333333333,"2013-14","Gerald Henderson","Charlotte Hornets","SG",26,32,77
"2014-01-02",24.05,32.64,"2013-14","Gerald Henderson","Charlotte Hornets","SG",26,32,77
"2014-01-04",34.8166666666667,33.0966666666667,"2013-14","Gerald Henderson","Charlotte Hornets","SG",26,32,77
"2014-01-07",35.2666666666667,32.3966666666667,"2013-14","Gerald Henderson","Charlotte Hornets","SG",26,32,77
"2014-01-10",24,30.09,"2013-14","Gerald Henderson","Charlotte Hornets","SG",26,32,77
"2014-01-11",36.9666666666667,31.02,"2013-14","Gerald Henderson","Charlotte Hornets","SG",26,32,77
"2014-01-14",35.5833333333333,33.3266666666667,"2013-14","Gerald Henderson","Charlotte Hornets","SG",26,32,77
"2014-01-15",30.5333333333333,32.47,"2013-14","Gerald Henderson","Charlotte Hornets","SG",26,32,77
"2014-01-17",35.05,32.4266666666667,"2013-14","Gerald Henderson","Charlotte Hornets","SG",26,32,77
"2014-01-18",40.1833333333333,35.6633333333333,"2013-14","Gerald Henderson","Charlotte Hornets","SG",26,32,77
"2014-01-20",34.2333333333333,35.1166666666667,"2013-14","Gerald Henderson","Charlotte Hornets","SG",26,32,77
"2014-01-22",35.75,35.15,"2013-14","Gerald Henderson","Charlotte Hornets","SG",26,32,77
"2014-01-24",32.3666666666667,35.5166666666667,"2013-14","Gerald Henderson","Charlotte Hornets","SG",26,32,77
"2014-01-25",37.2666666666667,35.96,"2013-14","Gerald Henderson","Charlotte Hornets","SG",26,32,77
"2014-01-29",35.2833333333333,34.98,"2013-14","Gerald Henderson","Charlotte Hornets","SG",26,32,77
"2014-01-31",37.05,35.5433333333333,"2013-14","Gerald Henderson","Charlotte Hornets","SG",26,32,77
"2014-02-01",24.4333333333333,33.28,"2013-14","Gerald Henderson","Charlotte Hornets","SG",26,32,77
"2014-02-04",37.2166666666667,34.25,"2013-14","Gerald Henderson","Charlotte Hornets","SG",26,32,77
"2014-02-08",35.1166666666667,33.82,"2013-14","Gerald Henderson","Charlotte Hornets","SG",26,32,77
"2014-02-11",32.2,33.2033333333333,"2013-14","Gerald Henderson","Charlotte Hornets","SG",26,32,77
"2014-02-12",27.65,31.3233333333333,"2013-14","Gerald Henderson","Charlotte Hornets","SG",26,32,77
"2014-02-18",32.05,32.8466666666667,"2013-14","Gerald Henderson","Charlotte Hornets","SG",26,32,77
"2014-02-19",26.4166666666667,30.6866666666667,"2013-14","Gerald Henderson","Charlotte Hornets","SG",26,32,77
"2014-02-21",30.1833333333333,29.7,"2013-14","Gerald Henderson","Charlotte Hornets","SG",26,32,77
"2014-02-22",29.9,29.24,"2013-14","Gerald Henderson","Charlotte Hornets","SG",26,32,77
"2014-02-28",30.85,29.88,"2013-14","Gerald Henderson","Charlotte Hornets","SG",26,32,77
"2014-03-02",28.0333333333333,29.0766666666667,"2013-14","Gerald Henderson","Charlotte Hornets","SG",26,32,77
"2014-03-03",0,23.7933333333333,"2013-14","Gerald Henderson","Charlotte Hornets","SG",26,32,77
"2014-03-05",0,17.7566666666667,"2013-14","Gerald Henderson","Charlotte Hornets","SG",26,32,77
"2014-03-07",0,11.7766666666667,"2013-14","Gerald Henderson","Charlotte Hornets","SG",26,32,77
"2014-03-08",0,5.60666666666667,"2013-14","Gerald Henderson","Charlotte Hornets","SG",26,32,77
"2014-03-10",0,1.4210854715202e-15,"2013-14","Gerald Henderson","Charlotte Hornets","SG",26,32,77
"2014-03-12",26.6333333333333,5.32666666666667,"2013-14","Gerald Henderson","Charlotte Hornets","SG",26,32,77
"2014-03-14",24.9,10.3066666666667,"2013-14","Gerald Henderson","Charlotte Hornets","SG",26,32,77
"2014-03-16",30.9166666666667,16.49,"2013-14","Gerald Henderson","Charlotte Hornets","SG",26,32,77
"2014-03-17",29.4166666666667,22.3733333333333,"2013-14","Gerald Henderson","Charlotte Hornets","SG",26,32,77
"2014-03-19",28.2333333333333,28.02,"2013-14","Gerald Henderson","Charlotte Hornets","SG",26,32,77
"2014-03-22",28.75,28.4433333333333,"2013-14","Gerald Henderson","Charlotte Hornets","SG",26,32,77
"2014-03-24",31.4333333333333,29.75,"2013-14","Gerald Henderson","Charlotte Hornets","SG",26,32,77
"2014-03-26",37.4166666666667,31.05,"2013-14","Gerald Henderson","Charlotte Hornets","SG",26,32,77
"2014-03-28",39.8333333333333,33.1333333333333,"2013-14","Gerald Henderson","Charlotte Hornets","SG",26,32,77
"2014-03-31",27.0833333333333,32.9033333333333,"2013-14","Gerald Henderson","Charlotte Hornets","SG",26,32,77
"2014-04-02",26.4833333333333,32.45,"2013-14","Gerald Henderson","Charlotte Hornets","SG",26,32,77
"2014-04-04",22.8833333333333,30.74,"2013-14","Gerald Henderson","Charlotte Hornets","SG",26,32,77
"2014-04-05",32.6833333333333,29.7933333333333,"2013-14","Gerald Henderson","Charlotte Hornets","SG",26,32,77
