"Date","MP","Rolling_Avg_MP","Season","Player","Team","Position","Age","MPG","G","Travel","Distance","Injury_Indicator","Injury_Severity","Injury_Notes","PG","SG","SF","PF","C","Is_2019_20","Is_2020_21","Is_2021_22","treatment","distance_average","Is_3rd_Game_in_4_Days","Is_4th_Game_in_5_Days","Is_5th_Game_in_7_Days","Season_Phase","Early_Treatment","Mid_Treatment","Late_Treatment","Total_Early_Treatment","Total_Mid_Treatment","Total_Late_Treatment","Rows_In_Phase","Total_Games","Frequency_Early","Frequency_Mid","Frequency_Late","Total_Treatment_Frequency"
2022-02-04,32.8,27.4033333333333,"2021-22","Isaiah Stewart II","Detroit Pistons","C",20,25.6,71,0,0,0,0,"",0,0,0,0,1,0,0,1,0,0,1,0,0,"Mid",0,0,0,0,0,0,4,11,0,0,0,0
2014-01-22,39.1,36.4233333333333,"2013-14","Isaiah Thomas","Sacramento Kings","PG",24,34.7,72,1,328,0,0,"",1,0,0,0,0,0,0,0,0,452.5,1,0,0,"Mid",0,0,0,0,0,0,5,16,0,0,0,0
2017-02-04,21.1333333333333,18.58,"2016-17","Ish Smith","Detroit Pistons","PG",28,24.1,81,1,240,0,0,"",1,0,0,0,0,0,0,0,0,120,1,0,0,"Mid",0,0,0,0,1,0,3,17,0,0.333333333333333,0,0.0588235294117647
2019-01-07,3.63333333333333,12.2666666666667,"2018-19","Ivica Zubac","Los Angeles Clippers","C",21,17.6,59,1,862,0,0,"",0,0,0,0,1,0,0,0,0,1194.5,1,0,0,"Mid",0,0,0,0,0,0,3,8,0,0,0,0
2014-02-21,20.3333333333333,29.3366666666667,"2013-14","J.J. Hickson","Denver Nuggets","C",25,26.9,69,1,86,0,0,"",0,0,0,0,1,0,0,0,0,494.5,1,0,0,"Mid",0,0,0,0,0,0,4,11,0,0,0,0
2016-01-30,25.75,31,"2015-16","J.R. Smith","Cleveland Cavaliers","SG",30,30.7,77,1,96,0,0,"",0,1,0,0,0,0,0,0,0,96,1,0,0,"Mid",0,0,0,0,0,0,6,19,0,0,0,0
2020-02-29,33.6166666666667,29.58,"2019-20","Ja Morant","Memphis Grizzlies","PG",20,31,67,0,0,0,0,"",1,0,0,0,0,1,0,0,0,242,1,0,0,"Late",0,0,0,1,0,0,4,8,1,0,0,0.125
2016-01-05,34.4166666666667,26.7866666666667,"2015-16","Jabari Parker","Milwaukee Bucks","PF",20,31.7,76,1,86,0,0,"",0,0,0,1,0,0,0,0,0,190,1,0,0,"Mid",0,0,0,1,0,0,7,19,0.166666666666667,0,0,0.0526315789473684
2023-02-04,31.45,21.7366666666667,"2022-23","Jabari Smith Jr.","Houston Rockets","PF",19,31,79,1,413,0,0,"",0,0,0,1,0,0,0,0,0,206.5,1,0,0,"Mid",0,0,0,0,0,0,5,13,0,0,0,0
2022-12-31,19.9666666666667,30.6633333333333,"2022-23","Jaden Ivey","Detroit Pistons","SG",20,31.1,74,1,354,0,0,"",0,1,0,0,0,0,0,0,0,296,1,0,0,"Mid",0,0,0,1,0,0,4,13,0.142857142857143,0,0,0.0769230769230769
2021-04-05,31.4166666666667,31.9866666666667,"2020-21","Jae'Sean Tate","Houston Rockets","SF",25,29.2,70,0,0,0,0,"",0,0,1,0,0,0,1,0,0,803.5,1,0,0,"Late",0,0,0,0,0,0,5,13,0,0,0,0
2016-01-13,36.0333333333333,34.2433333333333,"2015-16","Jae Crowder","Boston Celtics","SG",25,31.6,73,1,190,0,0,"",0,1,0,0,0,0,0,0,0,572.5,1,0,0,"Mid",0,0,0,0,0,0,6,17,0,0,0.2,0.0588235294117647
2016-01-10,32.4833333333333,21.64,"2015-16","Jahlil Okafor","Philadelphia 76ers","C",20,30,53,0,0,0,0,"",0,0,0,0,1,0,0,0,0,0,1,0,0,"Mid",0,0,0,0,0,0,4,10,0,0,0,0
2015-01-14,13.4666666666667,14.5366666666667,"2014-15","JaKarr Sampson","Philadelphia 76ers","PG",21,15.3,74,1,333,0,0,"",1,0,0,0,0,0,0,0,0,166.5,0,0,0,"Mid",0,0,0,1,0,0,9,20,0.25,0,0,0.05
2021-04-01,43.65,28.2333333333333,"2020-21","Jakob Poeltl","San Antonio Spurs","C",25,26.7,69,0,0,0,0,"",0,0,0,0,1,0,1,0,0,0,1,0,0,"Mid",0,0,0,0,0,0,6,14,0,0,0.2,0.0714285714285714
2019-01-31,32.6666666666667,12.2733333333333,"2018-19","Jalen Brunson","Dallas Mavericks","SG",22,21.8,73,1,488,0,0,"",0,1,0,0,0,0,0,0,0,930,0,0,0,"Mid",0,0,0,0,0,0,4,12,0,0,0,0
2022-12-31,13.5166666666667,31.7866666666667,"2022-23","Jalen Duren","Detroit Pistons","PF",19,24.9,67,1,354,0,0,"",0,0,0,1,0,0,0,0,0,296,1,0,0,"Mid",0,0,0,0,0,0,3,11,0,0,0,0
2022-02-17,30.8,30.38,"2021-22","Jalen Green","Houston Rockets","SG",19,31.9,67,1,366,0,0,"",0,1,0,0,0,0,0,1,0,433.5,1,0,0,"Late",0,0,0,0,0,0,5,9,0,0,0,0
2023-03-01,34.2166666666667,31.7166666666667,"2022-23","Jalen Williams","Oklahoma City Thunder","PF",21,30.3,75,0,0,0,0,"",0,0,0,1,0,0,0,0,0,0,1,0,1,"Late",0,0,0,0,0,0,5,11,0,0,0,0
2017-01-22,20.2833333333333,13.6833333333333,"2016-17","Jamal Murray","Denver Nuggets","PG",19,21.5,82,1,692,0,0,"",1,0,0,0,0,0,0,0,0,745.5,1,0,1,"Mid",0,0,0,0,0,0,7,17,0,0,0,0
2014-01-22,29.6333333333333,38.6466666666667,"2013-14","Jameer Nelson","Orlando Magic","PG",31,32,68,1,941,0,0,"",1,0,0,0,0,0,0,0,0,941,1,0,0,"Mid",0,0,0,0,0,0,3,12,0,0,0,0
2016-12-27,21.5333333333333,14.3366666666667,"2016-17","James Ennis","Memphis Grizzlies","SF",26,23.5,64,1,1118,0,0,"",0,0,1,0,0,0,0,0,0,900,0,0,0,"Mid",0,0,0,0,0,0,6,13,0,0,0,0
2013-12-29,30.05,23.6566666666667,"2013-14","James Harden","Houston Rockets","SG",24,38,73,1,413,0,0,"",0,1,0,0,0,0,0,0,0,206.5,1,1,0,"Mid",0,0,0,1,0,0,5,18,0.166666666666667,0,0,0.0555555555555556
2018-01-20,24.4833333333333,26.8933333333333,"2017-18","JaMychal Green","Memphis Grizzlies","PF",27,28,55,1,348,1,12,"placed on IL with right ankle injury",0,0,0,1,0,0,0,0,0,174,1,0,0,"Mid",0,0,0,0,0,0,5,11,0,0,0.25,0.0909090909090909
2016-01-16,41.4333333333333,32.77,"2015-16","Jared Dudley","Washington Wizards","SF",30,25.9,81,1,492,0,0,"",0,0,1,0,0,0,0,0,0,492,1,0,0,"Mid",0,0,0,0,0,0,5,19,0,0,0,0
2014-01-03,29.7833333333333,26.0233333333333,"2013-14","Jared Sullinger","Boston Celtics","C",21,27.6,74,1,854,0,0,"",0,0,0,0,1,0,0,0,0,854,1,0,0,"Mid",0,0,0,0,0,0,7,18,0,0,0,0
2018-01-20,34.8833333333333,21.0266666666667,"2017-18","Jarell Martin","Memphis Grizzlies","SF",23,22.8,73,1,348,0,0,"",0,0,1,0,0,0,0,0,0,174,1,0,0,"Mid",0,0,0,0,0,0,7,14,0,0,0,0
2022-02-16,17.7,25.86,"2021-22","Jarred Vanderbilt","Minnesota Timberwolves","PF",22,25.4,74,0,0,0,0,"",0,0,0,1,0,0,0,1,0,255,1,0,0,"Late",0,0,0,0,0,0,5,11,0,0,0,0
2018-12-29,20.7,25.6466666666667,"2018-19","Jarrett Allen","Brooklyn Nets","C",20,26.2,80,1,664,0,0,"",0,0,0,0,1,0,0,0,0,598.5,1,0,0,"Mid",0,0,0,0,0,0,5,14,0,0,0,0
2020-03-04,21.0833333333333,22.2,"2019-20","Jarrett Culver","Minnesota Timberwolves","SF",20,23.9,63,1,1045,0,0,"",0,0,1,0,0,1,0,0,0,1045,1,0,0,"Late",0,0,0,0,0,0,3,9,0,0,0,0
2013-12-29,34.1333333333333,29.69,"2013-14","Jarrett Jack","Cleveland Cavaliers","SG",30,28.2,80,1,551,0,0,"",0,1,0,0,0,0,0,0,0,551,1,0,0,"Mid",0,0,0,0,0,0,3,19,0,0,0,0
2015-01-05,22,24.2633333333333,"2014-15","Jason Smith","New York Knicks","C",28,21.8,82,1,955,0,0,"",0,0,0,0,1,0,0,0,0,477.5,1,0,0,"Mid",0,0,0,0,0,0,7,21,0,0,0,0
2015-12-26,11.6833333333333,14.1233333333333,"2015-16","Jason Terry","Houston Rockets","PG",38,17.5,72,1,328,0,0,"",1,0,0,0,0,0,0,0,0,589.5,0,0,0,"Mid",0,0,0,1,0,0,4,17,0.142857142857143,0.25,0,0.117647058823529
2014-01-22,22.4166666666667,28.87,"2013-14","Jason Thompson","Sacramento Kings","PF",27,24.5,82,1,328,0,0,"",0,0,0,1,0,0,0,0,0,452.5,1,0,0,"Mid",0,0,0,0,0,0,5,19,0,0,0,0
2019-01-07,23.3833333333333,13.75,"2018-19","JaVale McGee","Los Angeles Lakers","C",31,22.3,75,1,862,0,0,"",0,0,0,0,1,0,0,0,0,1194.5,1,0,0,"Mid",0,0,0,0,0,0,1,11,0,0,0,0
2022-01-29,17.5166666666667,17.67,"2021-22","Jaxson Hayes","New Orleans Pelicans","PF",21,20,70,0,0,0,0,"",0,0,0,1,0,0,0,1,0,540.5,0,0,0,"Mid",0,0,0,0,0,0,4,14,0,0,0,0
2018-01-24,28.4833333333333,33.8566666666667,"2017-18","Jaylen Brown","Boston Celtics","SG",21,30.7,70,0,0,0,0,"",0,1,0,0,0,0,0,0,0,1300.5,1,0,0,"Mid",0,0,0,1,1,0,5,13,0.333333333333333,0.2,0.2,0.230769230769231
2023-03-01,25.4,21.64,"2022-23","Jaylin Williams","Oklahoma City Thunder","C",20,18.7,49,0,0,0,0,"",0,0,0,0,1,0,0,0,0,0,1,0,1,"Late",0,0,0,0,1,0,6,9,-Inf,0.333333333333333,0,0.111111111111111
2018-01-24,33.5,30.2033333333333,"2017-18","Jayson Tatum","Boston Celtics","SF",19,30.5,80,0,0,0,0,"",0,0,1,0,0,0,0,0,0,1300.5,1,0,0,"Mid",0,0,0,0,0,0,6,14,0,0,0.2,0.0714285714285714
2014-01-03,30.4166666666667,29.3366666666667,"2013-14","Jeff Green","Boston Celtics","SF",27,34.2,82,1,854,0,0,"",0,0,1,0,0,0,0,0,0,854,1,0,0,"Mid",0,0,0,0,0,0,7,20,0,0,0,0
2016-01-10,30.1333333333333,26.84,"2015-16","Jerami Grant","Philadelphia 76ers","SG",21,26.8,77,0,0,1,8,"strained left calf (DTD)",0,1,0,0,0,0,0,0,0,0,1,0,0,"Mid",0,0,0,0,0,0,5,18,0,0,0,0
2019-02-02,26.2,27.92,"2018-19","Jeremy Lamb","Charlotte Hornets","SG",26,28.5,79,0,0,0,0,"",0,1,0,0,0,0,0,0,0,361,1,0,0,"Mid",0,0,0,0,0,0,6,14,0,0,0,0
2013-12-29,24.3333333333333,21.6,"2013-14","Jeremy Lin","Houston Rockets","PG",25,28.9,71,1,413,0,0,"",1,0,0,0,0,0,0,0,0,206.5,1,1,1,"Mid",0,0,0,0,0,0,6,18,0,0,0,0
2023-01-26,0,28.39,"2022-23","Jeremy Sochan","San Antonio Spurs","PF",19,26,56,0,0,0,0,"",0,0,0,1,0,0,0,0,1,821,1,0,0,"Mid",0,1,0,0,1,0,4,11,0,0.25,1,0.272727272727273
2017-01-10,25.0833333333333,19.0233333333333,"2016-17","Jerian Grant","Chicago Bulls","SG",24,16.3,63,1,596,0,0,"",0,1,0,0,0,0,0,0,0,298,1,0,0,"Mid",0,0,0,0,0,0,5,10,0,0.2,0,0.1
2014-01-18,31.9833333333333,35.7233333333333,"2013-14","Jimmy Butler","Chicago Bulls","SG",24,38.7,67,1,596,0,0,"",0,1,0,0,0,0,0,0,0,679,1,0,0,"Mid",0,0,0,0,1,0,5,13,0,0.2,0,0.0769230769230769
2014-01-18,30.8833333333333,38.1033333333333,"2013-14","Joakim Noah","Chicago Bulls","C",28,35.3,80,1,596,0,0,"",0,0,0,0,1,0,0,0,0,679,1,0,0,"Mid",0,0,0,1,0,0,5,17,0.166666666666667,0,0,0.0588235294117647
2014-01-15,43.1333333333333,35.0633333333333,"2013-14","Jodie Meeks","Los Angeles Lakers","SG",26,33.2,77,1,366,0,0,"",0,1,0,0,0,0,0,0,0,183,0,0,0,"Mid",0,0,0,0,0,0,4,18,0,0,0,0
2018-12-29,21.3166666666667,34.2566666666667,"2018-19","Joe Harris","Brooklyn Nets","SG",27,30.2,76,1,664,0,0,"",0,1,0,0,0,0,0,0,0,598.5,1,0,0,"Mid",0,0,0,0,0,0,5,13,0,0.2,0,0.0769230769230769
2017-01-08,16.8,23.6333333333333,"2016-17","Joe Ingles","Utah Jazz","SG",29,24,82,1,702,0,0,"",0,1,0,0,0,0,0,0,0,697,1,0,1,"Mid",0,0,0,0,0,0,7,17,0,0,0,0
2014-01-27,31.85,30.1366666666667,"2013-14","Joe Johnson","Brooklyn Nets","SF",32,32.6,79,1,190,0,0,"",0,0,1,0,0,0,0,0,0,190,1,0,0,"Mid",0,0,0,0,0,0,8,20,0,0,0.142857142857143,0.05
2018-02-25,31.75,23.21,"2017-18","Joel Embiid","Philadelphia 76ers","C",23,30.3,63,1,126,0,0,"",0,0,0,0,1,0,0,0,0,396.5,1,0,0,"Late",0,0,0,2,2,0,4,10,1,0.5,0,0.4
2018-01-15,30.5,26.1133333333333,"2017-18","John Henson","Milwaukee Bucks","C",27,25.9,76,1,926,0,0,"",0,0,0,0,1,0,0,0,0,1099,1,0,0,"Mid",0,0,0,0,0,0,7,14,0,0,0.333333333333333,0.0714285714285714
2014-01-11,42.6833333333333,35.0166666666667,"2013-14","John Wall","Washington Wizards","PG",23,36.3,82,1,492,0,0,"",1,0,0,0,0,0,0,0,0,598,1,1,1,"Mid",0,0,0,0,0,0,7,20,0,0,0,0
2017-02-04,27.35,23.94,"2016-17","Jon Leuer","Detroit Pistons","PF",27,25.9,75,1,240,0,0,"",0,0,0,1,0,0,0,0,0,120,1,0,0,"Mid",0,0,0,0,1,0,2,16,0,0.5,0,0.0625
2016-01-13,13.1,9.34,"2015-16","Jonas Jerebko","Boston Celtics","PF",28,15.1,78,1,190,0,0,"",0,0,0,1,0,0,0,0,0,572.5,0,0,0,"Mid",0,0,0,0,0,0,6,17,0,0,0,0
2014-01-20,18.4333333333333,25.21,"2013-14","Jonas Valanciunas","Toronto Raptors","C",21,28.2,81,1,589,0,0,"",0,0,0,0,1,0,0,0,0,294.5,1,0,0,"Mid",0,0,0,0,0,0,7,18,0,0,0.166666666666667,0.0555555555555556
2019-01-13,28.8,25.87,"2018-19","Jonathan Isaac","Orlando Magic","PF",21,26.6,75,0,0,0,0,"",0,0,0,1,0,0,0,0,0,960.5,0,0,0,"Mid",0,0,0,0,0,0,4,12,0,0,0,0
2014-01-15,21.8166666666667,16.98,"2013-14","Jordan Hill","Los Angeles Lakers","PF",26,20.8,72,1,366,0,0,"",0,0,0,1,0,0,0,0,0,183,0,0,0,"Mid",0,0,0,0,0,0,5,15,0,0.2,0,0.0666666666666667
2014-01-08,26.0833333333333,34.9033333333333,"2013-14","Jose Calderon","Dallas Mavericks","PG",32,30.5,81,1,252,0,0,"",1,0,0,0,0,0,0,0,0,126,1,0,0,"Mid",0,0,0,1,0,0,4,16,0.125,0,0,0.0625
2022-02-12,32.7666666666667,33.7533333333333,"2021-22","Josh Giddey","Oklahoma City Thunder","SF",19,31.5,54,1,667,0,0,"",0,0,1,0,0,0,0,1,0,963,1,0,0,"Late",0,0,0,0,0,0,1,7,0,0,0,0
2018-02-15,31.3,33.3966666666667,"2017-18","Josh Hart","Los Angeles Lakers","SF",22,23.2,63,1,1045,0,0,"",0,0,1,0,0,0,0,0,0,745,0,0,0,"Late",0,0,0,0,0,0,4,11,0,0,0,0
2021-03-27,22.1,26.11,"2020-21","Josh Jackson","Detroit Pistons","SG",23,25.2,62,1,399,0,0,"",0,1,0,0,0,0,1,0,0,319.5,1,0,0,"Mid",0,0,0,0,0,0,4,12,0,0,0,0
2014-01-02,27.4166666666667,31.2766666666667,"2013-14","Josh McRoberts","Charlotte Hornets","PF",26,30.3,78,1,821,0,0,"",0,0,0,1,0,0,0,0,0,701.5,1,0,1,"Mid",0,0,0,0,0,0,9,21,0,0,0,0
2019-02-28,25.7833333333333,23.9266666666667,"2018-19","Josh Okogie","Minnesota Timberwolves","SG",20,23.7,74,1,427,0,0,"",0,1,0,0,0,0,0,0,0,666.5,1,0,1,"Late",0,0,0,0,0,0,7,11,0,0,0,0
2013-12-28,17.7833333333333,34.2,"2013-14","Josh Smith","Detroit Pistons","SF",28,35.5,77,1,762,0,0,"",0,0,1,0,0,0,0,0,0,829.5,0,0,0,"Mid",0,0,0,0,0,0,7,19,0,0,0,0
2014-01-08,28.9666666666667,31.74,"2013-14","Jrue Holiday","New Orleans Pelicans","SG",23,33.6,34,1,663,1,98,"stress fracture in right ankle/tibia (DNP)",0,1,0,0,0,0,0,0,0,845,0,0,0,"Mid",0,0,0,0,0,0,3,9,0,0,-Inf,0
2016-01-08,23.35,21.0066666666667,"2015-16","Julius Randle","Los Angeles Lakers","PF",21,28.2,81,1,352,0,0,"",0,0,0,1,0,0,0,0,0,352,1,0,0,"Mid",0,0,0,0,1,0,6,18,0,0.166666666666667,0,0.0555555555555556
2017-01-26,24.4333333333333,4.39,"2016-17","Justin Anderson","Philadelphia 76ers","SF",23,16.4,75,1,190,0,0,"",0,0,1,0,0,0,0,0,0,95,0,0,0,"Mid",0,0,0,0,0,0,7,14,0,0.142857142857143,0.25,0.142857142857143
2017-02-08,16.0333333333333,14.99,"2016-17","Justin Hamilton","Brooklyn Nets","C",26,18.4,64,1,533,0,0,"",0,0,0,0,1,0,0,0,0,533,1,0,0,"Mid",0,0,0,0,1,0,6,12,0,0.166666666666667,0.333333333333333,0.166666666666667
2018-01-06,26.9833333333333,37.33,"2017-18","Justin Holiday","Chicago Bulls","SG",28,31.5,72,1,763,0,0,"",0,1,0,0,0,0,0,0,0,781.5,1,0,1,"Mid",0,0,0,0,0,0,4,13,0,0,0,0
2018-01-23,24.7,12.3833333333333,"2017-18","Justin Jackson","Sacramento Kings","SF",22,22.1,68,1,464,0,0,"",0,0,1,0,0,0,0,0,0,491.5,0,0,0,"Mid",0,0,0,0,0,0,4,12,0,0,0,0
2019-02-28,31.1,19.4666666666667,"2018-19","Justise Winslow","Miami Heat","PG",22,29.7,66,1,968,0,0,"",1,0,0,0,0,0,0,0,0,484,0,0,0,"Late",0,0,0,0,0,0,3,9,0,0,0,0
2015-01-20,25.9333333333333,20.0433333333333,"2014-15","Jusuf Nurkic","Denver Nuggets","C",20,17.8,62,1,956,0,0,"",0,0,0,0,1,0,0,0,0,956,1,1,1,"Mid",0,0,0,0,0,0,7,15,0,0,0,0
2016-02-03,31.05,33.8566666666667,"2015-16","Karl-Anthony Towns","Minnesota Timberwolves","C",20,32,82,0,0,0,0,"",0,0,0,0,1,0,0,0,0,410.5,1,0,0,"Mid",0,0,0,0,0,0,5,14,0,0,0,0
2013-12-26,28.0333333333333,25.7066666666667,"2013-14","Kawhi Leonard","San Antonio Spurs","SF",22,29.1,66,1,252,0,0,"",0,0,1,0,0,0,0,0,0,126,1,0,0,"Mid",0,0,0,0,0,0,3,16,0,0,0,0
2023-02-11,28.3333333333333,28.52,"2022-23","Keegan Murray","Sacramento Kings","PF",22,29.8,80,0,0,0,0,"",0,0,0,1,0,0,0,0,0,802,1,0,1,"Late",0,0,0,0,0,0,7,15,0,0,0,0
2023-01-26,27.4333333333333,4.23,"2022-23","Keita Bates-Diop","San Antonio Spurs","C",27,21.7,67,0,0,0,0,"",0,0,0,0,1,0,0,0,0,410.5,1,0,0,"Mid",0,0,0,1,2,0,3,13,0.2,0.666666666666667,0.2,0.307692307692308
2021-04-01,26.5333333333333,27.4066666666667,"2020-21","Keldon Johnson","San Antonio Spurs","SF",21,28.5,69,0,0,0,0,"",0,0,1,0,0,0,1,0,0,0,1,0,0,"Mid",0,0,0,0,0,0,5,15,0,0,0,0
2019-02-28,32.9333333333333,28.4666666666667,"2018-19","Kelly Olynyk","Miami Heat","PF",27,22.9,79,1,968,0,0,"",0,0,0,1,0,0,0,0,0,484,1,0,0,"Late",0,0,0,0,0,0,5,12,0,0,0,0
2021-03-20,28.3166666666667,25.33,"2020-21","Kelly Oubre Jr.","Golden State Warriors","SF",25,30.7,55,0,0,0,0,"",0,0,1,0,0,0,1,0,0,242,1,0,1,"Mid",0,0,0,0,0,0,6,10,0,0,0,0
2014-01-02,29.2,37.1133333333333,"2013-14","Kemba Walker","Charlotte Hornets","PG",23,35.8,73,1,821,0,0,"",1,0,0,0,0,0,0,0,0,701.5,1,0,1,"Mid",0,0,0,0,0,0,7,19,0,0,0,0
2014-03-07,26.7833333333333,21.7333333333333,"2013-14","Kendall Marshall","Los Angeles Lakers","PG",22,29,54,1,843,0,0,"",1,0,0,0,0,0,0,0,0,421.5,1,1,0,"Mid",0,0,0,0,0,0,4,12,0,0,0,0
2014-02-01,20.3833333333333,17.7466666666667,"2013-14","Kendrick Perkins","Oklahoma City Thunder","C",29,19.5,62,1,204,0,0,"",0,0,0,0,1,0,0,0,0,647.5,1,0,0,"Mid",0,0,0,0,0,0,5,11,0,0,0.333333333333333,0.0909090909090909
2014-02-21,26.8333333333333,25.8033333333333,"2013-14","Kenneth Faried","Denver Nuggets","PF",24,27.2,80,1,86,0,0,"",0,0,0,1,0,0,0,0,0,494.5,1,0,0,"Mid",0,0,0,0,0,0,3,13,0,0,0,0
2015-12-29,34.6666666666667,31.1166666666667,"2015-16","Kent Bazemore","Atlanta Hawks","SF",26,27.8,75,1,867,0,0,"",0,0,1,0,0,0,0,0,0,647,1,0,0,"Mid",0,0,0,0,0,0,7,17,0,0,0.2,0.0588235294117647
2013-12-28,16.1833333333333,24.62,"2013-14","Kentavious Caldwell-Pope","Detroit Pistons","SG",20,19.8,80,1,762,0,0,"",0,1,0,0,0,0,0,0,0,829.5,0,0,0,"Mid",0,0,0,0,0,0,7,19,0,0,0,0
2023-02-04,31.1,30.39,"2022-23","Kenyon Martin Jr.","Houston Rockets","SF",22,28,82,1,413,0,0,"",0,0,1,0,0,0,0,0,0,206.5,1,0,0,"Mid",0,0,0,0,0,0,5,13,0,0,0,0
2014-02-01,37.8,33.4133333333333,"2013-14","Kevin Durant","Oklahoma City Thunder","SF",25,38.5,81,1,204,0,0,"",0,0,1,0,0,0,0,0,0,647.5,1,0,0,"Mid",0,0,0,0,1,0,5,15,0,0.2,0,0.0666666666666667
2014-01-27,26.4833333333333,14.8566666666667,"2013-14","Kevin Garnett","Brooklyn Nets","C",37,20.5,54,1,190,0,0,"",0,0,0,0,1,0,0,0,0,190,1,0,0,"Mid",0,0,0,2,1,0,8,15,0.4,0.375,0.5,0.4
2019-03-04,24.2333333333333,16.6966666666667,"2018-19","Kevin Huerter","Atlanta Hawks","SG",20,27.3,75,1,1189,0,0,"",0,1,0,0,0,0,0,0,0,887.5,1,0,0,"Late",0,0,0,1,1,0,5,11,0.333333333333333,0.333333333333333,0,0.181818181818182
2019-01-28,34.6833333333333,31.76,"2018-19","Kevin Knox","New York Knicks","PF",19,28.8,75,1,533,0,0,"",0,0,0,1,0,0,0,0,0,266.5,1,0,0,"Mid",0,0,0,0,0,0,4,14,0,0,0,0
2013-12-28,34.7333333333333,40.0433333333333,"2013-14","Kevin Love","Minnesota Timberwolves","PF",25,36.3,77,1,294,0,0,"",0,0,0,1,0,0,0,0,0,910.5,0,0,0,"Mid",0,0,0,0,0,0,6,21,0,0.333333333333333,0.142857142857143,0.142857142857143
2013-12-28,28.7166666666667,23.5833333333333,"2013-14","Kevin Martin","Minnesota Timberwolves","SG",30,32,68,1,294,0,0,"",0,1,0,0,0,0,0,0,0,910.5,0,0,0,"Mid",0,0,0,1,0,0,5,17,0.125,0,0,0.0588235294117647
2021-03-17,36.6666666666667,19.4166666666667,"2020-21","Kevin Porter Jr.","Houston Rockets","PG",20,32.1,26,0,0,0,0,"",1,0,0,0,0,0,1,0,0,0,1,0,1,"Mid",0,0,0,0,0,0,2,6,-Inf,0,0,0
2021-03-20,0,14.3433333333333,"2020-21","Kevon Looney","Golden State Warriors","C",24,19,61,0,0,0,0,"",0,0,0,0,1,0,1,0,1,484,1,0,1,"Mid",0,1,0,0,1,0,5,13,0,0.2,0,0.0769230769230769
2013-12-14,29.7833333333333,30.54,"2013-14","Khris Middleton","Milwaukee Bucks","SF",22,30,82,1,856,0,0,"",0,0,1,0,0,0,0,0,0,428,1,1,0,"Early",0,0,0,0,0,0,10,21,0,0,0,0
2022-02-04,23.9333333333333,24.28,"2021-22","Killian Hayes","Detroit Pistons","PG",20,25,66,0,0,0,0,"",1,0,0,0,0,0,0,1,0,0,1,0,0,"Mid",0,0,0,1,0,0,4,11,0.333333333333333,0,0,0.0909090909090909
2014-01-18,29.5166666666667,29.7233333333333,"2013-14","Kirk Hinrich","Chicago Bulls","PG",33,29,73,1,596,0,0,"",1,0,0,0,0,0,0,0,0,679,1,0,0,"Mid",0,0,0,0,0,0,4,14,0,0,0,0
2014-01-31,41.7,38.32,"2013-14","Klay Thompson","Golden State Warriors","SG",23,35.4,81,1,600,0,0,"",0,1,0,0,0,0,0,0,0,300,1,0,0,"Mid",0,0,0,0,0,0,4,15,0,0,0,0
2018-01-06,28.25,25.5066666666667,"2017-18","Kris Dunn","Chicago Bulls","PG",23,29.3,52,1,763,0,0,"",1,0,0,0,0,0,0,0,0,781.5,1,0,1,"Mid",0,0,0,0,0,0,4,10,0,0,0,0
2016-01-13,37.1333333333333,31.26,"2015-16","Kristaps Porzingis","New York Knicks","PF",20,28.4,72,0,0,0,0,"",0,0,0,1,0,0,0,0,0,0,1,0,0,"Mid",0,0,0,0,0,0,7,17,0,0.142857142857143,0.2,0.117647058823529
2014-01-25,25.9166666666667,35.1566666666667,"2013-14","Kyle Korver","Atlanta Hawks","SG",32,33.9,71,1,671,0,0,"",0,1,0,0,0,0,0,0,0,538.5,1,0,0,"Mid",0,0,0,0,0,0,7,17,0,0,0,0
2018-02-15,18.6166666666667,23.93,"2017-18","Kyle Kuzma","Los Angeles Lakers","C",22,31.2,77,1,1045,0,0,"",0,0,0,0,1,0,0,0,0,745,0,0,0,"Late",0,0,0,0,0,0,4,12,0,0,0.25,0.0833333333333333
2014-01-20,37.5333333333333,35.1433333333333,"2013-14","Kyle Lowry","Toronto Raptors","PG",27,36.2,79,1,589,0,0,"",1,0,0,0,0,0,0,0,0,294.5,1,0,0,"Mid",0,0,0,0,0,0,7,17,0,0,0,0
2013-12-29,40.4833333333333,37.1166666666667,"2013-14","Kyrie Irving","Cleveland Cavaliers","PG",21,35.2,71,1,551,0,0,"",1,0,0,0,0,0,0,0,0,551,1,0,0,"Mid",0,0,0,0,0,0,3,17,0,0,0,0
2013-12-31,39.7166666666667,38.7866666666667,"2013-14","LaMarcus Aldridge","Portland Trail Blazers","PF",28,36.2,69,1,577,0,0,"",0,0,0,1,0,0,0,0,0,1319.5,1,0,0,"Mid",0,0,0,0,0,0,7,17,0,0,0,0
2022-01-26,38.0166666666667,24.5733333333333,"2021-22","LaMelo Ball","Charlotte Hornets","PG",20,32.3,75,1,440,0,0,"",1,0,0,0,0,0,0,1,0,514.5,1,0,0,"Mid",0,0,0,0,0,0,4,14,0,0,0,0
2014-01-01,34.3333333333333,37.6266666666667,"2013-14","Lance Stephenson","Indiana Pacers","SG",23,35.3,78,1,440,0,0,"",0,1,0,0,0,0,0,0,0,220,0,0,0,"Mid",0,0,0,0,0,0,8,20,0,0.125,0,0.05
