"Notes"	"County"	"County Code"	"Race"	"Race Code"	"Gender"	"Gender Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate
	"Hyde County, NC"	"37095"	"Black or African American"	"2054-5"	"Male"	"M"	"1980"	"1980"	0	80	0.0 (Unreliable)
	"Hyde County, NC"	"37095"	"Black or African American"	"2054-5"	"Male"	"M"	"1981"	"1981"	0	79	0.0 (Unreliable)
	"Hyde County, NC"	"37095"	"Black or African American"	"2054-5"	"Male"	"M"	"1982"	"1982"	0	77	0.0 (Unreliable)
	"Hyde County, NC"	"37095"	"Black or African American"	"2054-5"	"Male"	"M"	"1983"	"1983"	1	76	1315.8 (Unreliable)
	"Hyde County, NC"	"37095"	"Black or African American"	"2054-5"	"Male"	"M"	"1984"	"1984"	1	73	1369.9 (Unreliable)
	"Hyde County, NC"	"37095"	"Black or African American"	"2054-5"	"Male"	"M"	"1985"	"1985"	2	72	2777.8 (Unreliable)
	"Hyde County, NC"	"37095"	"Black or African American"	"2054-5"	"Male"	"M"	"1986"	"1986"	1	70	1428.6 (Unreliable)
	"Hyde County, NC"	"37095"	"Black or African American"	"2054-5"	"Male"	"M"	"1987"	"1987"	0	68	0.0 (Unreliable)
	"Hyde County, NC"	"37095"	"Black or African American"	"2054-5"	"Male"	"M"	"1988"	"1988"	2	67	2985.1 (Unreliable)
"Total"	"Hyde County, NC"	"37095"	"Black or African American"	"2054-5"	"Male"	"M"			7	738	948.5 (Unreliable)
"Total"	"Hyde County, NC"	"37095"	"Black or African American"	"2054-5"					12	1668	719.4 (Unreliable)
	"Hyde County, NC"	"37095"	"White"	"2106-3"	"Female"	"F"	"1979"	"1979"	1	215	465.1 (Unreliable)
	"Hyde County, NC"	"37095"	"White"	"2106-3"	"Female"	"F"	"1980"	"1980"	3	214	1401.9 (Unreliable)
	"Hyde County, NC"	"37095"	"White"	"2106-3"	"Female"	"F"	"1981"	"1981"	3	215	1395.3 (Unreliable)
	"Hyde County, NC"	"37095"	"White"	"2106-3"	"Female"	"F"	"1982"	"1982"	1	213	469.5 (Unreliable)
	"Hyde County, NC"	"37095"	"White"	"2106-3"	"Female"	"F"	"1983"	"1983"	2	213	939.0 (Unreliable)
	"Hyde County, NC"	"37095"	"White"	"2106-3"	"Female"	"F"	"1984"	"1984"	2	212	943.4 (Unreliable)
	"Hyde County, NC"	"37095"	"White"	"2106-3"	"Female"	"F"	"1985"	"1985"	0	210	0.0 (Unreliable)
	"Hyde County, NC"	"37095"	"White"	"2106-3"	"Female"	"F"	"1986"	"1986"	5	207	2415.5 (Unreliable)
	"Hyde County, NC"	"37095"	"White"	"2106-3"	"Female"	"F"	"1987"	"1987"	1	201	497.5 (Unreliable)
	"Hyde County, NC"	"37095"	"White"	"2106-3"	"Female"	"F"	"1988"	"1988"	3	195	1538.5 (Unreliable)
"Total"	"Hyde County, NC"	"37095"	"White"	"2106-3"	"Female"	"F"			21	2095	1002.4
	"Hyde County, NC"	"37095"	"White"	"2106-3"	"Male"	"M"	"1979"	"1979"	6	164	3658.5 (Unreliable)
	"Hyde County, NC"	"37095"	"White"	"2106-3"	"Male"	"M"	"1980"	"1980"	4	170	2352.9 (Unreliable)
	"Hyde County, NC"	"37095"	"White"	"2106-3"	"Male"	"M"	"1981"	"1981"	8	171	4678.4 (Unreliable)
	"Hyde County, NC"	"37095"	"White"	"2106-3"	"Male"	"M"	"1982"	"1982"	2	170	1176.5 (Unreliable)
	"Hyde County, NC"	"37095"	"White"	"2106-3"	"Male"	"M"	"1983"	"1983"	6	171	3508.8 (Unreliable)
	"Hyde County, NC"	"37095"	"White"	"2106-3"	"Male"	"M"	"1984"	"1984"	2	170	1176.5 (Unreliable)
	"Hyde County, NC"	"37095"	"White"	"2106-3"	"Male"	"M"	"1985"	"1985"	1	170	588.2 (Unreliable)
	"Hyde County, NC"	"37095"	"White"	"2106-3"	"Male"	"M"	"1986"	"1986"	3	169	1775.1 (Unreliable)
	"Hyde County, NC"	"37095"	"White"	"2106-3"	"Male"	"M"	"1987"	"1987"	6	163	3681.0 (Unreliable)
	"Hyde County, NC"	"37095"	"White"	"2106-3"	"Male"	"M"	"1988"	"1988"	2	160	1250.0 (Unreliable)
"Total"	"Hyde County, NC"	"37095"	"White"	"2106-3"	"Male"	"M"			40	1678	2383.8
"Total"	"Hyde County, NC"	"37095"	"White"	"2106-3"					61	3773	1616.8
"Total"	"Hyde County, NC"	"37095"							73	5441	1341.7
	"Iredell County, NC"	"37097"	"Black or African American"	"2054-5"	"Female"	"F"	"1979"	"1979"	9	443	2031.6 (Unreliable)
	"Iredell County, NC"	"37097"	"Black or African American"	"2054-5"	"Female"	"F"	"1980"	"1980"	3	447	671.1 (Unreliable)
	"Iredell County, NC"	"37097"	"Black or African American"	"2054-5"	"Female"	"F"	"1981"	"1981"	4	460	869.6 (Unreliable)
	"Iredell County, NC"	"37097"	"Black or African American"	"2054-5"	"Female"	"F"	"1982"	"1982"	7	467	1498.9 (Unreliable)
	"Iredell County, NC"	"37097"	"Black or African American"	"2054-5"	"Female"	"F"	"1983"	"1983"	5	471	1061.6 (Unreliable)
	"Iredell County, NC"	"37097"	"Black or African American"	"2054-5"	"Female"	"F"	"1984"	"1984"	6	478	1255.2 (Unreliable)
	"Iredell County, NC"	"37097"	"Black or African American"	"2054-5"	"Female"	"F"	"1985"	"1985"	8	479	1670.1 (Unreliable)
	"Iredell County, NC"	"37097"	"Black or African American"	"2054-5"	"Female"	"F"	"1986"	"1986"	10	485	2061.9 (Unreliable)
	"Iredell County, NC"	"37097"	"Black or African American"	"2054-5"	"Female"	"F"	"1987"	"1987"	6	495	1212.1 (Unreliable)
	"Iredell County, NC"	"37097"	"Black or African American"	"2054-5"	"Female"	"F"	"1988"	"1988"	6	503	1192.8 (Unreliable)
"Total"	"Iredell County, NC"	"37097"	"Black or African American"	"2054-5"	"Female"	"F"			64	4728	1353.6
	"Iredell County, NC"	"37097"	"Black or African American"	"2054-5"	"Male"	"M"	"1979"	"1979"	4	347	1152.7 (Unreliable)
	"Iredell County, NC"	"37097"	"Black or African American"	"2054-5"	"Male"	"M"	"1980"	"1980"	5	355	1408.5 (Unreliable)
	"Iredell County, NC"	"37097"	"Black or African American"	"2054-5"	"Male"	"M"	"1981"	"1981"	7	351	1994.3 (Unreliable)
	"Iredell County, NC"	"37097"	"Black or African American"	"2054-5"	"Male"	"M"	"1982"	"1982"	6	346	1734.1 (Unreliable)
	"Iredell County, NC"	"37097"	"Black or African American"	"2054-5"	"Male"	"M"	"1983"	"1983"	7	338	2071.0 (Unreliable)
	"Iredell County, NC"	"37097"	"Black or African American"	"2054-5"	"Male"	"M"	"1984"	"1984"	6	335	1791.0 (Unreliable)
	"Iredell County, NC"	"37097"	"Black or African American"	"2054-5"	"Male"	"M"	"1985"	"1985"	9	331	2719.0 (Unreliable)
	"Iredell County, NC"	"37097"	"Black or African American"	"2054-5"	"Male"	"M"	"1986"	"1986"	13	327	3975.5 (Unreliable)
	"Iredell County, NC"	"37097"	"Black or African American"	"2054-5"	"Male"	"M"	"1987"	"1987"	4	325	1230.8 (Unreliable)
	"Iredell County, NC"	"37097"	"Black or African American"	"2054-5"	"Male"	"M"	"1988"	"1988"	10	325	3076.9 (Unreliable)
"Total"	"Iredell County, NC"	"37097"	"Black or African American"	"2054-5"	"Male"	"M"			71	3380	2100.6
"Total"	"Iredell County, NC"	"37097"	"Black or African American"	"2054-5"					135	8108	1665.0
	"Iredell County, NC"	"37097"	"White"	"2106-3"	"Female"	"F"	"1979"	"1979"	18	2945	611.2 (Unreliable)
	"Iredell County, NC"	"37097"	"White"	"2106-3"	"Female"	"F"	"1980"	"1980"	25	3024	826.7
	"Iredell County, NC"	"37097"	"White"	"2106-3"	"Female"	"F"	"1981"	"1981"	25	3109	804.1
	"Iredell County, NC"	"37097"	"White"	"2106-3"	"Female"	"F"	"1982"	"1982"	17	3163	537.5 (Unreliable)
	"Iredell County, NC"	"37097"	"White"	"2106-3"	"Female"	"F"	"1983"	"1983"	31	3199	969.1
	"Iredell County, NC"	"37097"	"White"	"2106-3"	"Female"	"F"	"1984"	"1984"	25	3263	766.2
	"Iredell County, NC"	"37097"	"White"	"2106-3"	"Female"	"F"	"1985"	"1985"	22	3296	667.5
	"Iredell County, NC"	"37097"	"White"	"2106-3"	"Female"	"F"	"1986"	"1986"	21	3357	625.6
	"Iredell County, NC"	"37097"	"White"	"2106-3"	"Female"	"F"	"1987"	"1987"	27	3433	786.5
	"Iredell County, NC"	"37097"	"White"	"2106-3"	"Female"	"F"	"1988"	"1988"	20	3502	571.1
"Total"	"Iredell County, NC"	"37097"	"White"	"2106-3"	"Female"	"F"			231	32291	715.4
	"Iredell County, NC"	"37097"	"White"	"2106-3"	"Male"	"M"	"1979"	"1979"	49	2185	2242.6
	"Iredell County, NC"	"37097"	"White"	"2106-3"	"Male"	"M"	"1980"	"1980"	38	2239	1697.2
	"Iredell County, NC"	"37097"	"White"	"2106-3"	"Male"	"M"	"1981"	"1981"	43	2298	1871.2
	"Iredell County, NC"	"37097"	"White"	"2106-3"	"Male"	"M"	"1982"	"1982"	51	2344	2175.8
	"Iredell County, NC"	"37097"	"White"	"2106-3"	"Male"	"M"	"1983"	"1983"	44	2379	1849.5
	"Iredell County, NC"	"37097"	"White"	"2106-3"	"Male"	"M"	"1984"	"1984"	38	2433	1561.9
	"Iredell County, NC"	"37097"	"White"	"2106-3"	"Male"	"M"	"1985"	"1985"	34	2467	1378.2
	"Iredell County, NC"	"37097"	"White"	"2106-3"	"Male"	"M"	"1986"	"1986"	37	2529	1463.0
	"Iredell County, NC"	"37097"	"White"	"2106-3"	"Male"	"M"	"1987"	"1987"	40	2595	1541.4
	"Iredell County, NC"	"37097"	"White"	"2106-3"	"Male"	"M"	"1988"	"1988"	38	2656	1430.7
"Total"	"Iredell County, NC"	"37097"	"White"	"2106-3"	"Male"	"M"			412	24125	1707.8
"Total"	"Iredell County, NC"	"37097"	"White"	"2106-3"					643	56416	1139.7
"Total"	"Iredell County, NC"	"37097"							778	64524	1205.8
	"Jackson County, NC"	"37099"	"Black or African American"	"2054-5"	"Female"	"F"	"1979"	"1979"	0	21	0.0 (Unreliable)
	"Jackson County, NC"	"37099"	"Black or African American"	"2054-5"	"Female"	"F"	"1980"	"1980"	0	21	0.0 (Unreliable)
	"Jackson County, NC"	"37099"	"Black or African American"	"2054-5"	"Female"	"F"	"1981"	"1981"	0	20	0.0 (Unreliable)
	"Jackson County, NC"	"37099"	"Black or African American"	"2054-5"	"Female"	"F"	"1982"	"1982"	1	20	5000.0 (Unreliable)
	"Jackson County, NC"	"37099"	"Black or African American"	"2054-5"	"Female"	"F"	"1983"	"1983"	0	19	0.0 (Unreliable)
	"Jackson County, NC"	"37099"	"Black or African American"	"2054-5"	"Female"	"F"	"1984"	"1984"	0	19	0.0 (Unreliable)
	"Jackson County, NC"	"37099"	"Black or African American"	"2054-5"	"Female"	"F"	"1985"	"1985"	0	18	0.0 (Unreliable)
	"Jackson County, NC"	"37099"	"Black or African American"	"2054-5"	"Female"	"F"	"1986"	"1986"	0	18	0.0 (Unreliable)
	"Jackson County, NC"	"37099"	"Black or African American"	"2054-5"	"Female"	"F"	"1987"	"1987"	0	17	0.0 (Unreliable)
	"Jackson County, NC"	"37099"	"Black or African American"	"2054-5"	"Female"	"F"	"1988"	"1988"	0	17	0.0 (Unreliable)
"Total"	"Jackson County, NC"	"37099"	"Black or African American"	"2054-5"	"Female"	"F"			1	190	526.3 (Unreliable)
	"Jackson County, NC"	"37099"	"Black or African American"	"2054-5"	"Male"	"M"	"1979"	"1979"	0	15	0.0 (Unreliable)
	"Jackson County, NC"	"37099"	"Black or African American"	"2054-5"	"Male"	"M"	"1980"	"1980"	1	14	7142.9 (Unreliable)
	"Jackson County, NC"	"37099"	"Black or African American"	"2054-5"	"Male"	"M"	"1981"	"1981"	0	15	0.0 (Unreliable)
	"Jackson County, NC"	"37099"	"Black or African American"	"2054-5"	"Male"	"M"	"1982"	"1982"	1	14	7142.9 (Unreliable)
	"Jackson County, NC"	"37099"	"Black or African American"	"2054-5"	"Male"	"M"	"1983"	"1983"	1	14	7142.9 (Unreliable)
	"Jackson County, NC"	"37099"	"Black or African American"	"2054-5"	"Male"	"M"	"1984"	"1984"	0	15	0.0 (Unreliable)
	"Jackson County, NC"	"37099"	"Black or African American"	"2054-5"	"Male"	"M"	"1985"	"1985"	0	14	0.0 (Unreliable)
	"Jackson County, NC"	"37099"	"Black or African American"	"2054-5"	"Male"	"M"	"1986"	"1986"	0	15	0.0 (Unreliable)
	"Jackson County, NC"	"37099"	"Black or African American"	"2054-5"	"Male"	"M"	"1987"	"1987"	0	15	0.0 (Unreliable)
	"Jackson County, NC"	"37099"	"Black or African American"	"2054-5"	"Male"	"M"	"1988"	"1988"	0	15	0.0 (Unreliable)
"Total"	"Jackson County, NC"	"37099"	"Black or African American"	"2054-5"	"Male"	"M"			3	146	2054.8 (Unreliable)
"Total"	"Jackson County, NC"	"37099"	"Black or African American"	"2054-5"					4	336	1190.5 (Unreliable)
	"Jackson County, NC"	"37099"	"White"	"2106-3"	"Female"	"F"	"1979"	"1979"	5	876	570.8 (Unreliable)
	"Jackson County, NC"	"37099"	"White"	"2106-3"	"Female"	"F"	"1980"	"1980"	7	887	789.2 (Unreliable)
	"Jackson County, NC"	"37099"	"White"	"2106-3"	"Female"	"F"	"1981"	"1981"	3	924	324.7 (Unreliable)
	"Jackson County, NC"	"37099"	"White"	"2106-3"	"Female"	"F"	"1982"	"1982"	6	951	630.9 (Unreliable)
	"Jackson County, NC"	"37099"	"White"	"2106-3"	"Female"	"F"	"1983"	"1983"	8	974	821.4 (Unreliable)
	"Jackson County, NC"	"37099"	"White"	"2106-3"	"Female"	"F"	"1984"	"1984"	4	995	402.0 (Unreliable)
	"Jackson County, NC"	"37099"	"White"	"2106-3"	"Female"	"F"	"1985"	"1985"	5	1004	498.0 (Unreliable)
	"Jackson County, NC"	"37099"	"White"	"2106-3"	"Female"	"F"	"1986"	"1986"	5	1006	497.0 (Unreliable)
	"Jackson County, NC"	"37099"	"White"	"2106-3"	"Female"	"F"	"1987"	"1987"	7	1033	677.6 (Unreliable)
	"Jackson County, NC"	"37099"	"White"	"2106-3"	"Female"	"F"	"1988"	"1988"	4	1048	381.7 (Unreliable)
"Total"	"Jackson County, NC"	"37099"	"White"	"2106-3"	"Female"	"F"			54	9698	556.8
	"Jackson County, NC"	"37099"	"White"	"2106-3"	"Male"	"M"	"1979"	"1979"	9	705	1276.6 (Unreliable)
	"Jackson County, NC"	"37099"	"White"	"2106-3"	"Male"	"M"	"1980"	"1980"	6	713	841.5 (Unreliable)
	"Jackson County, NC"	"37099"	"White"	"2106-3"	"Male"	"M"	"1981"	"1981"	7	738	948.5 (Unreliable)
	"Jackson County, NC"	"37099"	"White"	"2106-3"	"Male"	"M"	"1982"	"1982"	10	757	1321.0 (Unreliable)
	"Jackson County, NC"	"37099"	"White"	"2106-3"	"Male"	"M"	"1983"	"1983"	13	777	1673.1 (Unreliable)
	"Jackson County, NC"	"37099"	"White"	"2106-3"	"Male"	"M"	"1984"	"1984"	15	793	1891.6 (Unreliable)
	"Jackson County, NC"	"37099"	"White"	"2106-3"	"Male"	"M"	"1985"	"1985"	10	801	1248.4 (Unreliable)
	"Jackson County, NC"	"37099"	"White"	"2106-3"	"Male"	"M"	"1986"	"1986"	13	804	1616.9 (Unreliable)
	"Jackson County, NC"	"37099"	"White"	"2106-3"	"Male"	"M"	"1987"	"1987"	11	825	1333.3 (Unreliable)
	"Jackson County, NC"	"37099"	"White"	"2106-3"	"Male"	"M"	"1988"	"1988"	11	840	1309.5 (Unreliable)
"Total"	"Jackson County, NC"	"37099"	"White"	"2106-3"	"Male"	"M"			105	7753	1354.3
"Total"	"Jackson County, NC"	"37099"	"White"	"2106-3"					159	17451	911.1
"Total"	"Jackson County, NC"	"37099"							163	17787	916.4
	"Johnston County, NC"	"37101"	"Black or African American"	"2054-5"	"Female"	"F"	"1979"	"1979"	9	496	1814.5 (Unreliable)
	"Johnston County, NC"	"37101"	"Black or African American"	"2054-5"	"Female"	"F"	"1980"	"1980"	13	497	2615.7 (Unreliable)
	"Johnston County, NC"	"37101"	"Black or African American"	"2054-5"	"Female"	"F"	"1981"	"1981"	4	504	793.7 (Unreliable)
	"Johnston County, NC"	"37101"	"Black or African American"	"2054-5"	"Female"	"F"	"1982"	"1982"	6	507	1183.4 (Unreliable)
	"Johnston County, NC"	"37101"	"Black or African American"	"2054-5"	"Female"	"F"	"1983"	"1983"	7	509	1375.2 (Unreliable)
	"Johnston County, NC"	"37101"	"Black or African American"	"2054-5"	"Female"	"F"	"1984"	"1984"	8	515	1553.4 (Unreliable)
	"Johnston County, NC"	"37101"	"Black or African American"	"2054-5"	"Female"	"F"	"1985"	"1985"	3	522	574.7 (Unreliable)
	"Johnston County, NC"	"37101"	"Black or African American"	"2054-5"	"Female"	"F"	"1986"	"1986"	5	527	948.8 (Unreliable)
	"Johnston County, NC"	"37101"	"Black or African American"	"2054-5"	"Female"	"F"	"1987"	"1987"	8	531	1506.6 (Unreliable)
	"Johnston County, NC"	"37101"	"Black or African American"	"2054-5"	"Female"	"F"	"1988"	"1988"	6	536	1119.4 (Unreliable)
"Total"	"Johnston County, NC"	"37101"	"Black or African American"	"2054-5"	"Female"	"F"			69	5144	1341.4
	"Johnston County, NC"	"37101"	"Black or African American"	"2054-5"	"Male"	"M"	"1979"	"1979"	12	341	3519.1 (Unreliable)
	"Johnston County, NC"	"37101"	"Black or African American"	"2054-5"	"Male"	"M"	"1980"	"1980"	6	340	1764.7 (Unreliable)
	"Johnston County, NC"	"37101"	"Black or African American"	"2054-5"	"Male"	"M"	"1981"	"1981"	7	342	2046.8 (Unreliable)
	"Johnston County, NC"	"37101"	"Black or African American"	"2054-5"	"Male"	"M"	"1982"	"1982"	6	340	1764.7 (Unreliable)
	"Johnston County, NC"	"37101"	"Black or African American"	"2054-5"	"Male"	"M"	"1983"	"1983"	5	339	1474.9 (Unreliable)
	"Johnston County, NC"	"37101"	"Black or African American"	"2054-5"	"Male"	"M"	"1984"	"1984"	7	342	2046.8 (Unreliable)
	"Johnston County, NC"	"37101"	"Black or African American"	"2054-5"	"Male"	"M"	"1985"	"1985"	8	344	2325.6 (Unreliable)
	"Johnston County, NC"	"37101"	"Black or African American"	"2054-5"	"Male"	"M"	"1986"	"1986"	6	349	1719.2 (Unreliable)
	"Johnston County, NC"	"37101"	"Black or African American"	"2054-5"	"Male"	"M"	"1987"	"1987"	11	349	3151.9 (Unreliable)
	"Johnston County, NC"	"37101"	"Black or African American"	"2054-5"	"Male"	"M"	"1988"	"1988"	9	354	2542.4 (Unreliable)
"Total"	"Johnston County, NC"	"37101"	"Black or African American"	"2054-5"	"Male"	"M"			77	3440	2238.4
"Total"	"Johnston County, NC"	"37101"	"Black or African American"	"2054-5"					146	8584	1700.8
	"Johnston County, NC"	"37101"	"White"	"2106-3"	"Female"	"F"	"1979"	"1979"	30	2471	1214.1
	"Johnston County, NC"	"37101"	"White"	"2106-3"	"Female"	"F"	"1980"	"1980"	25	2533	987.0
	"Johnston County, NC"	"37101"	"White"	"2106-3"	"Female"	"F"	"1981"	"1981"	38	2597	1463.2
	"Johnston County, NC"	"37101"	"White"	"2106-3"	"Female"	"F"	"1982"	"1982"	25	2644	945.5
	"Johnston County, NC"	"37101"	"White"	"2106-3"	"Female"	"F"	"1983"	"1983"	19	2684	707.9 (Unreliable)
	"Johnston County, NC"	"37101"	"White"	"2106-3"	"Female"	"F"	"1984"	"1984"	23	2750	836.4
	"Johnston County, NC"	"37101"	"White"	"2106-3"	"Female"	"F"	"1985"	"1985"	24	2816	852.3
	"Johnston County, NC"	"37101"	"White"	"2106-3"	"Female"	"F"	"1986"	"1986"	17	2891	588.0 (Unreliable)
	"Johnston County, NC"	"37101"	"White"	"2106-3"	"Female"	"F"	"1987"	"1987"	28	2941	952.1
	"Johnston County, NC"	"37101"	"White"	"2106-3"	"Female"	"F"	"1988"	"1988"	23	2989	769.5
"Total"	"Johnston County, NC"	"37101"	"White"	"2106-3"	"Female"	"F"			252	27316	922.5
	"Johnston County, NC"	"37101"	"White"	"2106-3"	"Male"	"M"	"1979"	"1979"	49	1672	2930.6
	"Johnston County, NC"	"37101"	"White"	"2106-3"	"Male"	"M"	"1980"	"1980"	36	1716	2097.9
	"Johnston County, NC"	"37101"	"White"	"2106-3"	"Male"	"M"	"1981"	"1981"	43	1769	2430.8
	"Johnston County, NC"	"37101"	"White"	"2106-3"	"Male"	"M"	"1982"	"1982"	40	1814	2205.1
	"Johnston County, NC"	"37101"	"White"	"2106-3"	"Male"	"M"	"1983"	"1983"	32	1857	1723.2
	"Johnston County, NC"	"37101"	"White"	"2106-3"	"Male"	"M"	"1984"	"1984"	52	1915	2715.4
	"Johnston County, NC"	"37101"	"White"	"2106-3"	"Male"	"M"	"1985"	"1985"	45	1981	2271.6
	"Johnston County, NC"	"37101"	"White"	"2106-3"	"Male"	"M"	"1986"	"1986"	40	2054	1947.4
	"Johnston County, NC"	"37101"	"White"	"2106-3"	"Male"	"M"	"1987"	"1987"	41	2107	1945.9
	"Johnston County, NC"	"37101"	"White"	"2106-3"	"Male"	"M"	"1988"	"1988"	27	2156	1252.3
"Total"	"Johnston County, NC"	"37101"	"White"	"2106-3"	"Male"	"M"			405	19041	2127.0
"Total"	"Johnston County, NC"	"37101"	"White"	"2106-3"					657	46357	1417.3
"Total"	"Johnston County, NC"	"37101"							803	54941	1461.6
	"Jones County, NC"	"37103"	"Black or African American"	"2054-5"	"Female"	"F"	"1979"	"1979"	1	167	598.8 (Unreliable)
	"Jones County, NC"	"37103"	"Black or African American"	"2054-5"	"Female"	"F"	"1980"	"1980"	2	161	1242.2 (Unreliable)
	"Jones County, NC"	"37103"	"Black or African American"	"2054-5"	"Female"	"F"	"1981"	"1981"	1	165	606.1 (Unreliable)
	"Jones County, NC"	"37103"	"Black or African American"	"2054-5"	"Female"	"F"	"1982"	"1982"	2	169	1183.4 (Unreliable)
	"Jones County, NC"	"37103"	"Black or African American"	"2054-5"	"Female"	"F"	"1983"	"1983"	1	170	588.2 (Unreliable)
	"Jones County, NC"	"37103"	"Black or African American"	"2054-5"	"Female"	"F"	"1984"	"1984"	3	166	1807.2 (Unreliable)
	"Jones County, NC"	"37103"	"Black or African American"	"2054-5"	"Female"	"F"	"1985"	"1985"	3	168	1785.7 (Unreliable)
	"Jones County, NC"	"37103"	"Black or African American"	"2054-5"	"Female"	"F"	"1986"	"1986"	1	169	591.7 (Unreliable)
	"Jones County, NC"	"37103"	"Black or African American"	"2054-5"	"Female"	"F"	"1987"	"1987"	2	167	1197.6 (Unreliable)
	"Jones County, NC"	"37103"	"Black or African American"	"2054-5"	"Female"	"F"	"1988"	"1988"	3	173	1734.1 (Unreliable)
"Total"	"Jones County, NC"	"37103"	"Black or African American"	"2054-5"	"Female"	"F"			19	1675	1134.3 (Unreliable)
	"Jones County, NC"	"37103"	"Black or African American"	"2054-5"	"Male"	"M"	"1979"	"1979"	0	110	0.0 (Unreliable)
	"Jones County, NC"	"37103"	"Black or African American"	"2054-5"	"Male"	"M"	"1980"	"1980"	0	114	0.0 (Unreliable)
	"Jones County, NC"	"37103"	"Black or African American"	"2054-5"	"Male"	"M"	"1981"	"1981"	1	115	869.6 (Unreliable)
	"Jones County, NC"	"37103"	"Black or African American"	"2054-5"	"Male"	"M"	"1982"	"1982"	1	119	840.3 (Unreliable)
	"Jones County, NC"	"37103"	"Black or African American"	"2054-5"	"Male"	"M"	"1983"	"1983"	2	121	1652.9 (Unreliable)
	"Jones County, NC"	"37103"	"Black or African American"	"2054-5"	"Male"	"M"	"1984"	"1984"	5	115	4347.8 (Unreliable)
	"Jones County, NC"	"37103"	"Black or African American"	"2054-5"	"Male"	"M"	"1985"	"1985"	5	117	4273.5 (Unreliable)
	"Jones County, NC"	"37103"	"Black or African American"	"2054-5"	"Male"	"M"	"1986"	"1986"	3	119	2521.0 (Unreliable)
	"Jones County, NC"	"37103"	"Black or African American"	"2054-5"	"Male"	"M"	"1987"	"1987"	4	122	3278.7 (Unreliable)
	"Jones County, NC"	"37103"	"Black or African American"	"2054-5"	"Male"	"M"	"1988"	"1988"	2	125	1600.0 (Unreliable)
"Total"	"Jones County, NC"	"37103"	"Black or African American"	"2054-5"	"Male"	"M"			23	1177	1954.1
"Total"	"Jones County, NC"	"37103"	"Black or African American"	"2054-5"					42	2852	1472.7
	"Jones County, NC"	"37103"	"White"	"2106-3"	"Female"	"F"	"1979"	"1979"	1	267	374.5 (Unreliable)
	"Jones County, NC"	"37103"	"White"	"2106-3"	"Female"	"F"	"1980"	"1980"	1	274	365.0 (Unreliable)
	"Jones County, NC"	"37103"	"White"	"2106-3"	"Female"	"F"	"1981"	"1981"	0	280	0.0 (Unreliable)
	"Jones County, NC"	"37103"	"White"	"2106-3"	"Female"	"F"	"1982"	"1982"	4	284	1408.5 (Unreliable)
	"Jones County, NC"	"37103"	"White"	"2106-3"	"Female"	"F"	"1983"	"1983"	1	290	344.8 (Unreliable)
	"Jones County, NC"	"37103"	"White"	"2106-3"	"Female"	"F"	"1984"	"1984"	1	281	355.9 (Unreliable)
	"Jones County, NC"	"37103"	"White"	"2106-3"	"Female"	"F"	"1985"	"1985"	2	285	701.8 (Unreliable)
	"Jones County, NC"	"37103"	"White"	"2106-3"	"Female"	"F"	"1986"	"1986"	3	288	1041.7 (Unreliable)
	"Jones County, NC"	"37103"	"White"	"2106-3"	"Female"	"F"	"1987"	"1987"	0	293	0.0 (Unreliable)
	"Jones County, NC"	"37103"	"White"	"2106-3"	"Female"	"F"	"1988"	"1988"	1	293	341.3 (Unreliable)
