game_date,at_bat_number,pitch_number,stand,pitch_type,pitch_name,release_speed,effective_speed,release_spin_rate,description,launch_speed,launch_angle,events
9/4/2018,2,2,L,FF,4-Seam Fastball,95.6,95,2172,called_strike,null,null,null
9/4/2018,2,3,L,KC,Knuckle Curve,84.8,83.1,2797,blocked_ball,null,null,null
9/4/2018,2,4,L,KC,Knuckle Curve,83.3,81.7,2765,blocked_ball,null,null,null
9/4/2018,2,5,L,FF,4-Seam Fastball,96.4,95.5,2206,hit_into_play_score,77,-6,single
9/4/2018,3,1,L,FF,4-Seam Fastball,95.4,94.7,2188,called_strike,null,null,null
9/4/2018,3,2,L,FF,4-Seam Fastball,95.2,93.9,2206,hit_into_play,93.9,20,field_out
9/4/2018,4,1,R,FF,4-Seam Fastball,96.2,95.3,2211,called_strike,null,null,null
9/4/2018,4,2,R,FT,2-Seam Fastball,93.8,93,2133,called_strike,null,null,null
9/4/2018,4,3,R,SL,Slider,87.2,86,2285,called_strike,null,null,strikeout
9/4/2018,5,1,L,FF,4-Seam Fastball,95,94.3,2184,called_strike,null,null,null
9/4/2018,5,2,L,FT,2-Seam Fastball,96,95.4,2127,ball,null,null,null
9/4/2018,5,3,L,CH,Changeup,86.5,84.9,1557,ball,null,null,null
9/4/2018,5,4,L,FF,4-Seam Fastball,95.5,94.2,2168,foul,null,null,null
9/4/2018,5,5,L,SL,Slider,85.3,84.3,2375,hit_into_play,98.1,36,field_out
9/4/2018,11,1,R,FF,4-Seam Fastball,94.3,93,2246,foul,null,null,null
9/4/2018,11,2,R,SL,Slider,84.9,83.8,2377,foul,null,null,null
9/4/2018,11,3,R,FF,4-Seam Fastball,96.4,95.3,2246,swinging_strike,null,null,strikeout
9/4/2018,12,1,L,FF,4-Seam Fastball,96.3,95.4,2205,foul,null,null,null
9/4/2018,12,2,L,FF,4-Seam Fastball,95.6,94.7,2273,ball,null,null,null
9/4/2018,12,3,L,CH,Changeup,86.9,85.5,1805,hit_into_play,87.3,-17,field_out
9/4/2018,13,1,R,SL,Slider,85.3,84.2,2321,called_strike,null,null,null
